               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 185,            0.028809,            0.034368,                   0,             0.94132,             0.91781,             0.95843,             0.75712,            0.035363,            0.098011,                   0,            0.009505,            0.009505,            0.009505
                 186,            0.032314,            0.038746,                   0,             0.93519,             0.87686,             0.93844,              0.7362,            0.037424,             0.10981,                   0,            0.009505,            0.009505,            0.009505
                 187,            0.032425,            0.041646,                   0,             0.93848,             0.93461,             0.95857,             0.75216,            0.035617,            0.095298,                   0,            0.009505,            0.009505,            0.009505
                 188,             0.02863,            0.036784,                   0,             0.93715,             0.91365,             0.95303,             0.75071,            0.035653,            0.097602,                   0,            0.009505,            0.009505,            0.009505
                 189,            0.029537,            0.040951,                   0,             0.93737,             0.92016,             0.95469,             0.74586,             0.03639,            0.099064,                   0,            0.009505,            0.009505,            0.009505
                 190,            0.029906,            0.038395,                   0,             0.94076,             0.92217,             0.95965,             0.73809,            0.037049,            0.095832,                   0,            0.009505,            0.009505,            0.009505
                 191,             0.02914,            0.038578,                   0,             0.94806,             0.92763,              0.9626,             0.76115,              0.0354,            0.094824,                   0,            0.009505,            0.009505,            0.009505
                 192,            0.030449,            0.038435,                   0,             0.94186,             0.93261,             0.96006,             0.75948,            0.035616,            0.095907,                   0,            0.009505,            0.009505,            0.009505
                 193,            0.033224,            0.043256,                   0,             0.94074,              0.9365,             0.95502,              0.7435,            0.036182,            0.095769,                   0,            0.009505,            0.009505,            0.009505
                 194,            0.031494,            0.037339,                   0,             0.93713,             0.93426,             0.96124,             0.75867,            0.034947,            0.094846,                   0,            0.009505,            0.009505,            0.009505
                 195,            0.029853,            0.039372,                   0,             0.94842,             0.93439,             0.96911,             0.77529,            0.034333,            0.092841,                   0,            0.009505,            0.009505,            0.009505
                 196,             0.02963,            0.034109,                   0,             0.94684,             0.93746,             0.96816,             0.77598,            0.034343,            0.093174,                   0,            0.009505,            0.009505,            0.009505
                 197,            0.030354,            0.035442,                   0,             0.94979,             0.91417,             0.96512,             0.75685,            0.035167,            0.098655,                   0,            0.009505,            0.009505,            0.009505
                 198,            0.029271,            0.037026,                   0,             0.93983,             0.93674,              0.9671,             0.77193,            0.034378,            0.095827,                   0,            0.009505,            0.009505,            0.009505
                 199,            0.029106,            0.039213,                   0,             0.93462,             0.93479,             0.96314,             0.76646,            0.034374,            0.097087,                   0,            0.009505,            0.009505,            0.009505
