               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.042024,            0.050584,                   0,             0.89759,             0.92815,             0.94108,             0.59712,            0.043847,             0.10218,                   0,             0.00901,             0.00901,             0.00901
                  39,             0.04115,            0.048321,                   0,             0.82464,             0.89765,             0.87122,               0.513,            0.043609,             0.10198,                   0,             0.00901,             0.00901,             0.00901
                  40,            0.040168,            0.051643,                   0,             0.89733,             0.90069,             0.93661,              0.5451,            0.045281,             0.10979,                   0,             0.00901,             0.00901,             0.00901
                  41,            0.040769,            0.047766,                   0,             0.86429,             0.88451,             0.90687,             0.51154,            0.045756,             0.10385,                   0,             0.00901,             0.00901,             0.00901
                  42,            0.039987,            0.051083,                   0,             0.88023,             0.88131,             0.91266,              0.5373,             0.04642,             0.10443,                   0,             0.00901,             0.00901,             0.00901
                  43,            0.042251,            0.048793,                   0,             0.91538,             0.90719,             0.94159,             0.59625,            0.043417,            0.094424,                   0,             0.00901,             0.00901,             0.00901
                  44,            0.039437,            0.051388,                   0,             0.92526,             0.91943,             0.95497,             0.59341,              0.0441,            0.093119,                   0,             0.00901,             0.00901,             0.00901
                  45,            0.039133,            0.048972,                   0,             0.88311,             0.89303,             0.93129,             0.59311,            0.043055,            0.096453,                   0,             0.00901,             0.00901,             0.00901
                  46,             0.03697,            0.044776,                   0,             0.89616,             0.91089,             0.93671,             0.61506,            0.041166,            0.099481,                   0,             0.00901,             0.00901,             0.00901
                  47,            0.039058,            0.046201,                   0,             0.91175,             0.87953,             0.92953,             0.63414,            0.041228,            0.093565,                   0,             0.00901,             0.00901,             0.00901
                  48,            0.037486,            0.047952,                   0,             0.92778,             0.90476,             0.94142,             0.59406,             0.04216,            0.092754,                   0,             0.00901,             0.00901,             0.00901
                  49,            0.039179,            0.048486,                   0,             0.90613,             0.91248,             0.93746,             0.59894,            0.041043,            0.096578,                   0,             0.00901,             0.00901,             0.00901
                  50,            0.037162,            0.048349,                   0,             0.92477,             0.88273,             0.92632,             0.58898,            0.044382,            0.095025,                   0,             0.00901,             0.00901,             0.00901
                  51,             0.03989,            0.052312,                   0,             0.86219,             0.90938,             0.91205,             0.58179,            0.041292,            0.099394,                   0,             0.00901,             0.00901,             0.00901
                  52,            0.038197,            0.047323,                   0,              0.9237,              0.9207,             0.95232,             0.57179,            0.044344,            0.097688,                   0,             0.00901,             0.00901,             0.00901
                  53,            0.039377,            0.045731,                   0,             0.91952,             0.92983,             0.93702,             0.57695,            0.041025,            0.087745,                   0,             0.00901,             0.00901,             0.00901
                  54,            0.038824,            0.042301,                   0,              0.9096,             0.89749,             0.93453,             0.60651,            0.042488,            0.088836,                   0,             0.00901,             0.00901,             0.00901
                  55,             0.03622,            0.042019,                   0,             0.92527,              0.9172,             0.94464,             0.60831,            0.040833,            0.086747,                   0,             0.00901,             0.00901,             0.00901
                  56,            0.036057,            0.047649,                   0,             0.91945,             0.85004,             0.91497,              0.6351,            0.040476,            0.091709,                   0,             0.00901,             0.00901,             0.00901
                  57,             0.03545,            0.044621,                   0,             0.91659,             0.89837,             0.93853,              0.5908,            0.041844,            0.090942,                   0,             0.00901,             0.00901,             0.00901
                  58,            0.036783,            0.042879,                   0,              0.9354,             0.92109,             0.94768,             0.66543,            0.037889,            0.084291,                   0,             0.00901,             0.00901,             0.00901
                  59,            0.035057,            0.045287,                   0,             0.92814,             0.90405,             0.94085,             0.66399,              0.0398,            0.089034,                   0,             0.00901,             0.00901,             0.00901
                  60,            0.034813,            0.043276,                   0,             0.93492,             0.90974,             0.94334,             0.65939,            0.040125,             0.08926,                   0,             0.00901,             0.00901,             0.00901
                  61,              0.0351,            0.049758,                   0,             0.92301,             0.87342,             0.92527,             0.59445,            0.041441,            0.095318,                   0,             0.00901,             0.00901,             0.00901
                  62,            0.037149,            0.045368,                   0,              0.9331,             0.90085,             0.94495,             0.64978,            0.039401,            0.088547,                   0,             0.00901,             0.00901,             0.00901
                  63,            0.035229,            0.043918,                   0,             0.93521,             0.89766,             0.94319,             0.64599,            0.039837,            0.089572,                   0,             0.00901,             0.00901,             0.00901
                  64,            0.036181,            0.045239,                   0,             0.90984,             0.89943,             0.93517,             0.64652,            0.038584,            0.094995,                   0,             0.00901,             0.00901,             0.00901
                  65,            0.036261,              0.0438,                   0,             0.90599,             0.91093,             0.92998,              0.6248,            0.039035,            0.092168,                   0,             0.00901,             0.00901,             0.00901
                  66,             0.03618,            0.045702,                   0,             0.93253,             0.89339,              0.9251,             0.68153,            0.037098,            0.088929,                   0,             0.00901,             0.00901,             0.00901
                  67,            0.034382,            0.047797,                   0,             0.90392,             0.92893,             0.93142,             0.68366,            0.037598,            0.091814,                   0,             0.00901,             0.00901,             0.00901
                  68,            0.036363,             0.04478,                   0,             0.88832,              0.9158,             0.92279,             0.63675,            0.039567,            0.096316,                   0,             0.00901,             0.00901,             0.00901
                  69,            0.033284,            0.045974,                   0,             0.88937,             0.92561,             0.92738,             0.65041,            0.037717,             0.10004,                   0,             0.00901,             0.00901,             0.00901
                  70,            0.035222,             0.04504,                   0,             0.91553,             0.92054,             0.93639,             0.63962,            0.038701,            0.090626,                   0,             0.00901,             0.00901,             0.00901
                  71,            0.034957,            0.044182,                   0,             0.89947,             0.92253,             0.93663,             0.65254,            0.038778,            0.094646,                   0,             0.00901,             0.00901,             0.00901
                  72,            0.037638,             0.04557,                   0,               0.906,              0.9214,               0.936,             0.59309,            0.040915,            0.097605,                   0,             0.00901,             0.00901,             0.00901
                  73,            0.037977,            0.047721,                   0,             0.91676,             0.93035,             0.94423,             0.66144,            0.039148,            0.091795,                   0,             0.00901,             0.00901,             0.00901
                  74,             0.03616,            0.041371,                   0,             0.92591,             0.93213,             0.95081,             0.63078,            0.038446,            0.086609,                   0,             0.00901,             0.00901,             0.00901
                  75,            0.035614,            0.047388,                   0,             0.92529,             0.91542,             0.93685,             0.68021,             0.03773,            0.089815,                   0,             0.00901,             0.00901,             0.00901
                  76,            0.034473,            0.043579,                   0,              0.9303,             0.84826,              0.9087,             0.59726,            0.040971,            0.096414,                   0,             0.00901,             0.00901,             0.00901
                  77,            0.033953,            0.041236,                   0,             0.94358,             0.92122,             0.95183,             0.67736,            0.037906,            0.084248,                   0,             0.00901,             0.00901,             0.00901
                  78,             0.03354,            0.042182,                   0,              0.9264,             0.93042,             0.94984,             0.59812,            0.041043,            0.089013,                   0,             0.00901,             0.00901,             0.00901
                  79,            0.035093,            0.044181,                   0,             0.94712,              0.9166,             0.95688,             0.68354,            0.037614,            0.085165,                   0,             0.00901,             0.00901,             0.00901
                  80,            0.033068,              0.0432,                   0,             0.92429,             0.91537,             0.94987,             0.67172,             0.03791,             0.08817,                   0,             0.00901,             0.00901,             0.00901
                  81,            0.033821,            0.042722,                   0,             0.91777,             0.91684,             0.94234,              0.6239,            0.038407,            0.088605,                   0,             0.00901,             0.00901,             0.00901
                  82,            0.034451,            0.044313,                   0,             0.92451,             0.90832,             0.94008,             0.67302,            0.037301,            0.088333,                   0,             0.00901,             0.00901,             0.00901
                  83,            0.034867,            0.043075,                   0,              0.9058,             0.91574,             0.93544,             0.64858,            0.038994,            0.088469,                   0,             0.00901,             0.00901,             0.00901
                  84,            0.032316,            0.041845,                   0,             0.89306,             0.88557,             0.91612,             0.64909,            0.038131,            0.095389,                   0,             0.00901,             0.00901,             0.00901
                  85,            0.034114,            0.043747,                   0,             0.89287,             0.91933,             0.92644,             0.61897,            0.040118,             0.09253,                   0,             0.00901,             0.00901,             0.00901
                  86,            0.034503,             0.04275,                   0,             0.91672,             0.91931,             0.94557,              0.7036,            0.035954,            0.087611,                   0,             0.00901,             0.00901,             0.00901
                  87,            0.036061,            0.043335,                   0,              0.9142,             0.93603,                0.95,             0.66456,            0.038394,            0.090614,                   0,             0.00901,             0.00901,             0.00901
                  88,            0.033972,             0.04312,                   0,             0.91565,             0.90192,             0.93645,              0.6881,            0.036947,            0.088883,                   0,             0.00901,             0.00901,             0.00901
                  89,            0.033375,            0.042992,                   0,             0.91878,             0.92786,             0.94698,             0.68737,            0.036544,            0.087355,                   0,             0.00901,             0.00901,             0.00901
                  90,            0.031737,            0.041527,                   0,             0.92479,             0.89578,             0.93584,             0.67026,            0.037636,            0.086734,                   0,             0.00901,             0.00901,             0.00901
                  91,            0.032016,            0.038797,                   0,             0.93016,             0.92502,              0.9478,             0.69852,            0.036357,            0.085123,                   0,             0.00901,             0.00901,             0.00901
                  92,            0.032026,            0.041765,                   0,             0.92101,             0.85821,             0.91033,             0.62977,            0.038838,            0.091209,                   0,             0.00901,             0.00901,             0.00901
                  93,            0.031147,            0.039592,                   0,             0.93799,             0.90307,             0.93816,              0.6833,            0.036688,            0.083416,                   0,             0.00901,             0.00901,             0.00901
                  94,            0.032758,            0.039764,                   0,             0.94623,             0.89197,              0.9422,             0.65449,            0.038669,            0.085911,                   0,             0.00901,             0.00901,             0.00901
                  95,            0.032439,            0.042902,                   0,             0.94334,             0.92307,             0.94761,             0.67481,            0.035869,            0.084596,                   0,             0.00901,             0.00901,             0.00901
                  96,            0.031743,            0.041452,                   0,             0.94452,             0.91969,             0.95196,             0.63304,            0.038512,            0.084027,                   0,             0.00901,             0.00901,             0.00901
                  97,             0.03086,            0.040814,                   0,             0.93713,             0.88453,             0.93129,             0.68803,            0.036138,            0.085746,                   0,             0.00901,             0.00901,             0.00901
                  98,            0.033071,            0.043466,                   0,             0.94326,             0.88615,             0.92666,             0.66149,            0.037136,            0.091237,                   0,             0.00901,             0.00901,             0.00901
                  99,            0.031781,            0.040107,                   0,             0.93421,             0.85643,             0.91692,             0.68203,            0.037824,            0.092385,                   0,             0.00901,             0.00901,             0.00901
                 100,            0.032883,            0.046332,                   0,             0.92521,             0.91116,             0.93802,             0.67297,            0.037581,            0.087297,                   0,             0.00901,             0.00901,             0.00901
                 101,            0.034658,            0.041633,                   0,             0.93233,             0.90081,             0.93629,             0.67754,            0.037122,            0.088421,                   0,             0.00901,             0.00901,             0.00901
                 102,            0.031855,            0.040792,                   0,             0.93319,             0.92857,             0.95006,             0.61743,            0.037161,            0.084275,                   0,             0.00901,             0.00901,             0.00901
                 103,            0.029926,            0.040316,                   0,             0.93776,             0.88806,             0.93819,             0.71066,            0.035914,            0.086446,                   0,             0.00901,             0.00901,             0.00901
                 104,            0.031509,            0.045197,                   0,             0.92001,             0.87464,             0.93539,             0.68502,            0.037197,            0.091155,                   0,             0.00901,             0.00901,             0.00901
                 105,            0.030967,            0.042029,                   0,             0.92049,             0.92149,             0.94809,             0.67698,            0.036828,            0.085133,                   0,             0.00901,             0.00901,             0.00901
                 106,              0.0322,            0.040158,                   0,             0.93284,             0.91827,             0.94875,             0.64318,            0.038196,            0.085372,                   0,             0.00901,             0.00901,             0.00901
                 107,            0.033473,            0.043263,                   0,             0.92861,             0.92444,             0.95137,             0.72746,            0.034572,            0.083008,                   0,             0.00901,             0.00901,             0.00901
                 108,            0.030666,            0.039996,                   0,             0.93363,             0.91329,             0.94715,             0.71456,            0.035377,            0.082954,                   0,             0.00901,             0.00901,             0.00901
                 109,            0.032791,            0.042658,                   0,             0.93961,             0.90676,             0.95133,             0.67923,            0.038081,            0.084205,                   0,             0.00901,             0.00901,             0.00901
                 110,             0.03176,            0.041533,                   0,             0.94636,             0.93106,             0.95494,             0.71183,            0.035109,            0.080319,                   0,             0.00901,             0.00901,             0.00901
                 111,            0.031077,            0.036439,                   0,             0.94677,             0.82795,             0.91683,             0.67524,            0.038378,            0.091585,                   0,             0.00901,             0.00901,             0.00901
                 112,            0.032212,            0.037471,                   0,             0.94684,             0.92289,             0.95678,             0.71308,            0.035746,            0.082479,                   0,             0.00901,             0.00901,             0.00901
                 113,            0.031008,            0.040206,                   0,             0.93787,              0.9281,             0.95382,             0.70514,            0.035464,             0.08559,                   0,             0.00901,             0.00901,             0.00901
                 114,            0.030223,            0.040707,                   0,             0.94448,             0.91897,             0.94563,              0.7288,            0.034705,            0.082095,                   0,             0.00901,             0.00901,             0.00901
                 115,            0.031279,            0.037736,                   0,              0.9515,              0.8784,             0.93608,             0.70133,            0.036647,            0.088587,                   0,             0.00901,             0.00901,             0.00901
                 116,            0.033647,            0.040498,                   0,             0.95021,             0.91933,              0.9508,             0.72508,            0.034446,            0.082033,                   0,             0.00901,             0.00901,             0.00901
                 117,            0.030814,            0.039832,                   0,             0.93709,             0.85785,             0.92554,             0.70704,            0.034597,            0.090423,                   0,             0.00901,             0.00901,             0.00901
                 118,            0.028677,            0.037221,                   0,             0.92582,             0.89595,             0.93806,             0.69789,             0.03506,            0.087555,                   0,             0.00901,             0.00901,             0.00901
                 119,            0.031261,            0.040035,                   0,              0.9471,             0.91622,                0.95,             0.72389,            0.034393,            0.081793,                   0,             0.00901,             0.00901,             0.00901
                 120,            0.030548,            0.040881,                   0,             0.93259,             0.92751,             0.95115,             0.70023,            0.035863,            0.085091,                   0,             0.00901,             0.00901,             0.00901
                 121,            0.030205,             0.03762,                   0,             0.93466,             0.93031,             0.95097,             0.71225,            0.033949,            0.083682,                   0,             0.00901,             0.00901,             0.00901
                 122,            0.029681,            0.036899,                   0,             0.94788,             0.90867,             0.94665,             0.73336,            0.034178,            0.083418,                   0,             0.00901,             0.00901,             0.00901
                 123,            0.029945,             0.04247,                   0,             0.94677,             0.92431,             0.95142,             0.73325,            0.033815,            0.081464,                   0,             0.00901,             0.00901,             0.00901
                 124,            0.030076,            0.043202,                   0,             0.94547,             0.90583,             0.95018,             0.69854,            0.035894,            0.081313,                   0,             0.00901,             0.00901,             0.00901
                 125,             0.03216,            0.041657,                   0,             0.93662,             0.92964,             0.95915,              0.7123,            0.035149,            0.082099,                   0,             0.00901,             0.00901,             0.00901
                 126,             0.03104,            0.040311,                   0,             0.93216,             0.92295,               0.952,             0.70298,            0.035843,            0.084974,                   0,             0.00901,             0.00901,             0.00901
                 127,            0.031304,            0.042636,                   0,             0.94019,             0.91116,             0.95131,             0.68276,            0.037141,            0.084346,                   0,             0.00901,             0.00901,             0.00901
                 128,            0.030107,             0.03751,                   0,             0.94723,             0.91858,             0.95469,             0.72083,            0.035225,            0.080366,                   0,             0.00901,             0.00901,             0.00901
                 129,            0.030581,            0.040134,                   0,             0.93033,             0.92055,              0.9531,             0.71654,            0.035449,            0.082238,                   0,             0.00901,             0.00901,             0.00901
                 130,            0.031152,            0.039248,                   0,             0.92212,             0.90689,             0.94553,             0.71665,            0.034968,            0.083508,                   0,             0.00901,             0.00901,             0.00901
                 131,            0.033414,            0.041169,                   0,             0.92711,              0.9266,             0.95152,             0.69655,            0.036666,            0.083439,                   0,             0.00901,             0.00901,             0.00901
                 132,            0.029836,              0.0363,                   0,             0.94167,             0.91224,             0.94742,             0.70934,            0.035058,            0.082191,                   0,             0.00901,             0.00901,             0.00901
                 133,            0.029404,            0.036707,                   0,             0.94093,             0.93405,             0.94908,             0.72683,            0.034202,            0.083944,                   0,             0.00901,             0.00901,             0.00901
                 134,            0.030537,            0.042304,                   0,             0.92726,             0.94224,             0.95239,             0.70774,            0.034311,            0.083612,                   0,             0.00901,             0.00901,             0.00901
                 135,            0.030477,            0.041513,                   0,             0.93841,             0.92581,             0.94754,             0.71483,            0.034769,            0.083569,                   0,             0.00901,             0.00901,             0.00901
                 136,            0.030527,            0.041023,                   0,             0.93834,             0.92502,             0.95034,             0.69877,            0.035452,            0.085391,                   0,             0.00901,             0.00901,             0.00901
                 137,            0.030382,            0.041096,                   0,             0.93417,              0.9279,             0.94961,             0.73105,            0.034054,             0.08244,                   0,             0.00901,             0.00901,             0.00901
                 138,            0.031276,            0.039569,                   0,             0.93714,             0.93497,              0.9556,             0.73653,            0.033527,            0.081129,                   0,             0.00901,             0.00901,             0.00901
                 139,             0.02873,            0.034358,                   0,             0.94216,             0.90299,             0.94269,             0.62194,            0.038064,            0.083737,                   0,             0.00901,             0.00901,             0.00901
                 140,            0.031335,            0.037592,                   0,             0.93778,             0.93746,             0.96023,             0.72928,            0.033964,             0.08001,                   0,             0.00901,             0.00901,             0.00901
                 141,            0.028407,            0.036544,                   0,             0.93717,             0.92964,             0.95315,             0.73084,            0.034259,            0.081114,                   0,             0.00901,             0.00901,             0.00901
                 142,            0.030133,            0.038104,                   0,             0.94499,             0.92182,             0.94905,             0.72917,            0.034389,            0.080539,                   0,             0.00901,             0.00901,             0.00901
                 143,            0.030136,            0.040046,                   0,             0.93914,             0.91581,             0.94733,             0.72225,            0.035044,            0.082297,                   0,             0.00901,             0.00901,             0.00901
                 144,            0.030559,            0.042662,                   0,              0.9307,             0.87846,             0.92838,             0.68726,            0.035701,            0.085138,                   0,             0.00901,             0.00901,             0.00901
                 145,            0.030319,            0.042305,                   0,             0.92543,             0.87768,             0.92401,             0.71317,            0.035295,            0.088205,                   0,             0.00901,             0.00901,             0.00901
                 146,            0.030058,             0.03849,                   0,             0.93397,             0.84447,              0.9097,             0.67721,            0.037822,            0.091692,                   0,             0.00901,             0.00901,             0.00901
                 147,             0.03063,            0.039627,                   0,             0.95163,             0.91116,             0.95711,             0.73464,            0.033945,            0.080795,                   0,             0.00901,             0.00901,             0.00901
                 148,            0.028202,            0.035557,                   0,             0.95298,              0.9075,             0.95558,             0.72956,            0.034439,            0.083477,                   0,             0.00901,             0.00901,             0.00901
                 149,            0.030104,            0.041034,                   0,             0.94987,             0.92928,             0.95784,             0.72664,            0.034338,            0.079515,                   0,             0.00901,             0.00901,             0.00901
                 150,            0.031601,            0.043318,                   0,             0.94963,             0.92537,             0.95106,             0.73853,              0.0337,            0.079221,                   0,             0.00901,             0.00901,             0.00901
                 151,            0.028962,            0.035969,                   0,             0.95693,             0.90903,             0.94759,             0.69864,            0.035099,            0.082112,                   0,             0.00901,             0.00901,             0.00901
                 152,            0.031497,            0.040686,                   0,             0.95548,             0.90867,              0.9501,             0.71465,            0.035039,            0.083204,                   0,             0.00901,             0.00901,             0.00901
                 153,            0.031102,             0.04148,                   0,             0.94769,             0.91151,             0.95286,             0.73445,            0.034404,            0.082394,                   0,             0.00901,             0.00901,             0.00901
                 154,            0.027533,            0.041257,                   0,              0.9459,             0.91955,             0.95264,             0.74149,            0.033322,            0.079964,                   0,             0.00901,             0.00901,             0.00901
                 155,            0.029985,            0.040924,                   0,             0.94738,             0.92999,             0.95644,             0.74357,            0.033852,              0.0813,                   0,             0.00901,             0.00901,             0.00901
                 156,             0.02982,            0.039727,                   0,             0.93923,             0.93461,             0.95263,             0.74077,            0.033766,            0.082186,                   0,             0.00901,             0.00901,             0.00901
                 157,            0.029567,            0.040783,                   0,             0.94252,             0.90654,             0.94138,             0.72925,            0.033906,            0.085578,                   0,             0.00901,             0.00901,             0.00901
                 158,             0.02994,            0.042994,                   0,             0.92443,             0.92395,             0.95027,             0.72094,            0.034714,             0.08456,                   0,             0.00901,             0.00901,             0.00901
                 159,            0.029069,            0.037993,                   0,             0.93161,             0.92644,             0.94773,             0.74267,            0.033148,            0.080528,                   0,             0.00901,             0.00901,             0.00901
                 160,             0.02957,            0.037505,                   0,             0.93273,             0.92928,              0.9515,             0.74212,            0.033603,            0.081098,                   0,             0.00901,             0.00901,             0.00901
                 161,            0.027669,            0.036132,                   0,              0.9334,             0.90441,             0.94323,             0.73554,            0.033367,            0.080762,                   0,             0.00901,             0.00901,             0.00901
                 162,            0.030683,            0.037155,                   0,             0.94302,             0.89394,             0.95034,             0.74151,            0.033582,            0.082818,                   0,             0.00901,             0.00901,             0.00901
                 163,            0.027772,            0.037125,                   0,             0.94801,             0.93355,             0.96392,              0.7407,            0.033619,            0.078382,                   0,             0.00901,             0.00901,             0.00901
                 164,             0.03025,            0.038872,                   0,             0.94545,             0.91163,             0.96048,             0.74394,            0.033795,            0.082775,                   0,             0.00901,             0.00901,             0.00901
                 165,            0.028058,            0.035756,                   0,             0.94186,             0.87503,             0.94103,             0.69674,            0.035573,            0.090317,                   0,             0.00901,             0.00901,             0.00901
                 166,            0.028769,            0.039107,                   0,             0.94414,              0.8742,             0.94011,             0.72793,            0.034953,            0.088161,                   0,             0.00901,             0.00901,             0.00901
                 167,            0.029344,            0.038125,                   0,             0.95413,             0.89375,             0.94778,             0.74746,            0.033578,            0.082001,                   0,             0.00901,             0.00901,             0.00901
                 168,            0.028578,            0.037843,                   0,             0.95534,             0.90227,             0.95027,             0.73459,            0.033983,            0.084074,                   0,             0.00901,             0.00901,             0.00901
                 169,            0.030602,            0.042698,                   0,             0.96014,             0.90738,             0.95167,               0.755,            0.033703,            0.081475,                   0,             0.00901,             0.00901,             0.00901
                 170,            0.027978,            0.036142,                   0,             0.95704,              0.9183,              0.9517,             0.71727,            0.034474,            0.081183,                   0,             0.00901,             0.00901,             0.00901
                 171,            0.027764,            0.035309,                   0,             0.94491,             0.92042,             0.94919,             0.73839,            0.033479,             0.08057,                   0,             0.00901,             0.00901,             0.00901
                 172,            0.028068,            0.039335,                   0,              0.9427,             0.91436,             0.94275,             0.73678,            0.033707,             0.08162,                   0,             0.00901,             0.00901,             0.00901
                 173,            0.030128,            0.038066,                   0,             0.95889,             0.88689,             0.94257,             0.74293,             0.03361,            0.085463,                   0,             0.00901,             0.00901,             0.00901
                 174,            0.027751,            0.037819,                   0,             0.95678,             0.88842,             0.94596,             0.74785,            0.034117,            0.084202,                   0,             0.00901,             0.00901,             0.00901
