               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.030997,             0.03837,                   0,             0.94191,             0.91612,              0.9535,             0.74599,            0.035714,            0.096082,                   0,            0.009505,            0.009505,            0.009505
                 168,            0.031304,            0.040227,                   0,             0.94334,             0.91705,             0.96239,             0.75314,            0.035403,            0.096863,                   0,            0.009505,            0.009505,            0.009505
                 169,            0.033775,            0.040497,                   0,             0.93929,             0.91222,             0.96032,             0.73513,            0.036877,            0.099801,                   0,            0.009505,            0.009505,            0.009505
                 170,            0.029317,            0.036666,                   0,              0.9324,             0.93319,             0.95881,             0.76141,            0.034741,            0.096389,                   0,            0.009505,            0.009505,            0.009505
                 171,            0.029981,             0.03719,                   0,             0.91366,             0.93888,             0.95625,             0.74092,             0.03588,            0.098593,                   0,            0.009505,            0.009505,            0.009505
                 172,            0.032421,            0.039875,                   0,             0.93229,             0.92217,             0.95715,             0.76622,            0.034474,            0.096012,                   0,            0.009505,            0.009505,            0.009505
                 173,            0.031306,            0.037356,                   0,             0.93303,             0.90903,             0.95481,             0.72695,            0.036206,            0.099043,                   0,            0.009505,            0.009505,            0.009505
                 174,             0.02961,            0.039948,                   0,             0.94076,             0.88877,             0.95046,             0.73941,            0.036043,             0.10341,                   0,            0.009505,            0.009505,            0.009505
                 175,            0.029405,            0.036089,                   0,             0.94262,             0.90654,             0.95475,             0.75153,            0.035163,             0.10097,                   0,            0.009505,            0.009505,            0.009505
                 176,            0.029667,            0.036025,                   0,             0.94704,             0.91187,             0.95628,              0.7606,            0.034399,            0.098473,                   0,            0.009505,            0.009505,            0.009505
                 177,            0.030328,            0.037191,                   0,             0.94322,             0.88913,             0.94572,             0.73725,            0.036094,             0.10273,                   0,            0.009505,            0.009505,            0.009505
                 178,            0.030636,            0.036793,                   0,             0.94181,             0.91542,             0.95568,             0.75446,             0.03505,            0.097443,                   0,            0.009505,            0.009505,            0.009505
                 179,              0.0322,             0.03723,                   0,             0.94257,             0.92679,             0.96243,             0.76011,            0.035268,            0.095167,                   0,            0.009505,            0.009505,            0.009505
                 180,            0.030042,            0.037422,                   0,             0.94184,             0.91827,             0.95629,             0.75063,            0.036037,            0.096315,                   0,            0.009505,            0.009505,            0.009505
                 181,            0.030295,            0.037523,                   0,             0.94606,             0.92241,             0.96004,             0.74291,            0.036614,            0.097553,                   0,            0.009505,            0.009505,            0.009505
                 182,            0.030054,            0.033959,                   0,             0.94563,             0.93331,             0.96869,             0.75321,            0.035803,            0.093316,                   0,            0.009505,            0.009505,            0.009505
                 183,            0.031101,            0.041129,                   0,             0.94365,             0.92928,             0.96199,             0.76115,            0.035368,            0.094706,                   0,            0.009505,            0.009505,            0.009505
                 184,            0.029173,            0.036963,                   0,             0.93834,             0.91932,             0.95762,             0.75589,            0.035416,            0.095296,                   0,            0.009505,            0.009505,            0.009505
                 185,            0.028926,            0.034111,                   0,             0.94629,              0.9076,             0.95493,             0.75773,            0.035828,            0.094816,                   0,            0.009505,            0.009505,            0.009505
                 186,            0.030761,            0.037687,                   0,             0.94244,             0.91258,             0.95793,             0.75861,             0.03523,            0.097371,                   0,            0.009505,            0.009505,            0.009505
                 187,            0.031159,            0.040856,                   0,             0.93754,             0.91754,             0.95414,             0.74517,            0.035479,            0.095833,                   0,            0.009505,            0.009505,            0.009505
                 188,             0.03006,            0.036595,                   0,             0.94481,              0.9307,             0.96242,             0.72313,            0.036413,            0.095219,                   0,            0.009505,            0.009505,            0.009505
                 189,            0.032152,            0.040639,                   0,             0.93678,             0.93724,             0.96439,             0.73933,            0.035891,            0.093979,                   0,            0.009505,            0.009505,            0.009505
                 190,            0.030475,            0.036759,                   0,             0.94539,             0.89815,             0.94783,             0.74621,            0.036546,            0.096761,                   0,            0.009505,            0.009505,            0.009505
                 191,            0.029197,              0.0379,                   0,              0.9439,               0.914,             0.95128,             0.74948,            0.036046,            0.094017,                   0,            0.009505,            0.009505,            0.009505
                 192,            0.030349,            0.037872,                   0,             0.94596,             0.92683,             0.95228,             0.74927,            0.035904,            0.093703,                   0,            0.009505,            0.009505,            0.009505
                 193,            0.032615,            0.042981,                   0,             0.94414,             0.92679,             0.95099,             0.74536,            0.036188,            0.097329,                   0,            0.009505,            0.009505,            0.009505
                 194,            0.031832,            0.036913,                   0,              0.9536,             0.89834,             0.94935,             0.74476,            0.035963,            0.099016,                   0,            0.009505,            0.009505,            0.009505
                 195,            0.030073,            0.038885,                   0,             0.93983,             0.92137,              0.9572,             0.75629,            0.034847,            0.096899,                   0,            0.009505,            0.009505,            0.009505
                 196,             0.03052,            0.033912,                   0,             0.92981,             0.93673,             0.95957,             0.76066,             0.03468,            0.097026,                   0,            0.009505,            0.009505,            0.009505
                 197,            0.029497,              0.0346,                   0,             0.94301,              0.9403,             0.96375,             0.76266,            0.034895,            0.095255,                   0,            0.009505,            0.009505,            0.009505
                 198,            0.029816,            0.036442,                   0,             0.94532,             0.93994,              0.9615,             0.76131,            0.034701,            0.094367,                   0,            0.009505,            0.009505,            0.009505
                 199,            0.029574,            0.039061,                   0,              0.9339,             0.95131,             0.95749,             0.76515,            0.033998,            0.093781,                   0,            0.009505,            0.009505,            0.009505
